Date,Open,High,Low,Close,Adj Close,Volume
2009-01-12,15.200000,15.570000,14.430000,14.930000,13.489404,2359180
2009-01-13,15.000000,15.000000,13.720000,14.100000,12.739490,2945970
2009-01-14,14.540000,15.000000,14.250000,14.780000,13.353876,1543770
2009-01-15,14.800000,14.800000,13.860000,14.240000,12.865982,2596625
2009-01-16,14.280000,14.970000,14.240000,14.840000,13.408088,1238370
2009-01-19,14.980000,15.480000,14.720000,14.810000,13.380981,1711690
2009-01-20,14.600000,14.600000,14.200000,14.290000,12.911157,1592790
2009-01-21,14.200000,15.000000,13.360000,13.650000,12.332909,22569345
2009-01-22,13.940000,14.400000,13.050000,13.310000,12.025716,7949130
2009-01-23,13.270000,13.510000,12.510000,12.700000,11.474575,7690740
2009-01-27,12.000000,13.400000,11.450000,11.680000,10.552997,14825925
2009-01-28,11.800000,12.220000,11.800000,12.020000,10.860190,8533515
2009-01-29,12.200000,12.450000,12.100000,12.140000,10.968610,6050450
2009-01-30,12.200000,12.540000,11.900000,12.230000,11.049926,6581445
2009-02-02,12.230000,12.490000,11.920000,12.030000,10.869225,4517770
2009-02-03,12.200000,12.300000,11.640000,11.740000,10.607205,4790520
2009-02-04,11.740000,12.050000,11.640000,11.730000,10.598170,3596045
2009-02-05,11.900000,11.920000,11.600000,11.680000,10.552997,2944145
2009-02-06,11.800000,12.090000,11.660000,11.760000,10.625278,5049740
2009-02-09,11.940000,12.150000,11.820000,12.030000,10.869225,4231755
2009-02-10,12.050000,12.490000,11.960000,12.040000,10.878260,7217460
2009-02-11,11.980000,12.280000,11.640000,12.110000,10.941505,3577555
2009-02-12,12.100000,12.270000,11.880000,11.930000,10.778873,3032645
2009-02-13,12.140000,12.250000,11.860000,11.930000,10.778873,3129015
2009-02-16,11.800000,12.060000,11.530000,11.590000,10.471682,2537285
2009-02-17,11.580000,11.580000,11.200000,11.320000,10.227732,1839920
2009-02-18,11.400000,11.400000,11.040000,11.260000,10.173521,2667995
2009-02-19,11.400000,11.450000,11.070000,11.150000,10.074135,2223780
2009-02-20,11.200000,11.200000,10.690000,10.740000,9.703695,2825845
2009-02-24,10.900000,11.040000,10.270000,10.420000,9.414574,1972150
2009-02-25,10.600000,10.850000,10.510000,10.710000,9.676592,1854990
2009-02-26,10.800000,10.800000,10.300000,10.390000,9.387468,4621540
2009-02-27,10.400000,10.440000,9.910000,10.260000,9.270011,4617260
2009-03-02,10.060000,10.060000,9.730000,9.800000,8.854396,2274410
2009-03-03,9.960000,9.990000,9.200000,9.380000,8.474923,4199045
2009-03-04,9.400000,9.700000,9.110000,9.190000,8.303256,2394325
2009-03-05,9.600000,9.600000,8.630000,8.710000,7.869571,4800730
2009-03-06,8.710000,8.950000,8.440000,8.490000,7.670799,5058000
2009-03-09,8.600000,8.600000,8.120000,8.320000,7.517201,2259420
2009-03-12,8.600000,8.690000,8.360000,8.460000,7.643694,2451800
2009-03-13,8.600000,9.010000,8.600000,8.770000,7.923781,6851430
2009-03-16,9.000000,9.000000,8.720000,8.820000,7.968957,6855365
2009-03-17,8.900000,9.300000,8.740000,8.940000,8.077378,12899060
2009-03-18,9.100000,9.440000,9.070000,9.120000,8.240010,10626470
2009-03-19,9.320000,9.420000,8.910000,9.080000,8.203870,7492830
2009-03-20,9.020000,9.120000,8.840000,8.940000,8.077378,3569560
2009-03-23,8.990000,9.350000,8.960000,9.250000,8.357467,12781475
2009-03-24,9.600000,10.350000,9.280000,9.730000,8.791151,25911350
2009-03-25,9.700000,10.080000,9.630000,9.970000,9.007995,17690085
2009-03-26,10.160000,11.060000,10.100000,10.770000,9.730802,25440925
2009-03-27,10.890000,11.250000,10.610000,11.090000,10.019926,12028500
2009-03-30,11.000000,11.000000,9.860000,9.990000,9.026066,7247590
2009-03-31,10.800000,10.800000,9.540000,10.000000,9.035100,16670245
2009-04-01,10.180000,10.460000,9.900000,10.330000,9.333259,14353765
2009-04-02,10.600000,11.200000,10.600000,10.750000,9.712732,21028205
2009-04-06,10.900000,11.300000,10.470000,10.790000,9.748875,24623335
2009-04-08,10.420000,11.750000,9.920000,11.360000,10.263874,41805000
2009-04-09,11.580000,12.980000,11.450000,12.530000,11.320979,48292965
2009-04-13,12.680000,15.110000,12.430000,13.780000,12.450366,55630270
2009-04-15,13.500000,14.980000,13.250000,14.810000,13.380981,34992875
2009-04-16,15.150000,15.600000,13.300000,13.590000,12.278701,33802540
2009-04-17,13.960000,15.000000,13.700000,14.070000,12.712384,20923155
2009-04-20,14.530000,15.040000,14.210000,14.800000,13.371945,20179690
2009-04-21,14.500000,16.250000,14.050000,15.990000,14.447124,50482410
2009-04-22,16.379999,17.480000,15.000000,15.300000,13.823701,87899420
2009-04-23,15.600000,15.740000,14.310000,14.720000,13.299667,33773745
2009-04-24,14.960000,15.430000,14.700000,15.240000,13.769491,20817655
2009-04-27,15.400000,15.960000,14.900000,15.790000,14.266420,16939595
2009-04-28,15.790000,16.139999,14.600000,14.740000,13.317736,17599355
2009-04-29,14.830000,15.560000,14.830000,15.440000,13.950192,16405930
2009-04-30,15.440000,15.440000,15.440000,15.440000,13.950192,0
2009-05-04,15.800000,16.959999,15.560000,16.730000,15.115721,27305850
2009-05-05,16.920000,17.200001,16.410000,16.910000,15.278353,28028050
2009-05-06,17.000000,17.080000,15.850000,16.040001,14.492299,9682000
2009-05-07,16.200001,16.879999,16.059999,16.770000,15.151862,10306075
2009-05-08,16.870001,16.959999,15.780000,16.110001,14.555545,10630815
2009-05-11,16.219999,16.480000,15.300000,15.420000,13.932124,9565000
2009-05-12,15.030000,16.170000,14.750000,15.970000,14.429053,20070175
2009-05-13,16.160000,18.180000,15.640000,17.670000,15.965020,58691660
2009-05-14,17.200001,19.709999,16.709999,19.070000,17.229931,107796985
2009-05-15,19.370001,19.620001,18.870001,19.090000,17.248003,36863250
2009-05-18,21.940001,24.559999,20.700001,23.910000,21.602922,169840
2009-05-19,24.400000,29.000000,20.160000,26.200001,23.671961,56194435
2009-05-20,26.400000,27.600000,26.000000,26.790001,24.205030,20636645
2009-05-21,26.799999,26.799999,24.400000,24.870001,22.470291,20509530
2009-05-22,24.799999,25.580000,23.709999,25.070000,22.650995,13073070
2009-05-25,25.379999,26.469999,24.730000,25.500000,23.039505,11696805
2009-05-26,25.879999,26.090000,23.879999,24.180000,21.846870,11750925
2009-05-27,24.620001,25.700001,24.469999,25.370001,22.922045,13020470
2009-05-28,25.709999,25.980000,24.530001,24.980000,22.569679,18424180
2009-05-29,24.600000,25.580000,24.600000,25.129999,22.705202,14950590
2009-06-01,25.580000,26.680000,25.100000,25.299999,22.858801,11470430
2009-06-02,25.600000,25.740000,24.049999,24.809999,22.416080,10901860
2009-06-03,24.900000,27.070000,24.510000,26.639999,24.069500,47567655
2009-06-04,26.600000,27.370001,26.410000,27.049999,24.439943,38222960
2009-06-05,27.400000,28.400000,25.500000,26.719999,24.141787,40846805
2009-06-08,26.719999,27.160000,23.700001,24.790001,22.398012,19579820
2009-06-09,23.400000,26.370001,23.000000,25.950001,23.446083,29079325
2009-06-10,26.400000,27.559999,26.000000,26.740000,24.159855,24881635
2009-06-11,26.400000,26.990000,25.660000,26.139999,23.617748,10779265
2009-06-12,26.400000,26.500000,25.600000,25.799999,23.310553,10463225
2009-06-15,25.219999,26.690001,25.200001,25.820000,23.328625,12065425
2009-06-16,25.799999,27.570000,24.860001,27.219999,24.593538,28359270
2009-06-17,27.200001,27.980000,26.000000,26.150000,23.626783,35470310
2009-06-18,26.299999,26.570000,24.209999,25.600000,23.129852,18373175
2009-06-19,26.280001,27.000000,25.200001,26.629999,24.060467,17124420
2009-06-22,27.000000,27.440001,25.900000,26.219999,23.690029,12035410
2009-06-23,24.000000,28.280001,24.000000,27.980000,25.280210,22637090
2009-06-24,28.000000,28.629999,27.209999,28.129999,25.415731,22043415
2009-06-25,28.379999,28.940001,27.559999,27.920000,25.226000,22224140
2009-06-26,28.400000,28.959999,28.200001,28.660000,25.894590,12975335
2009-06-29,28.000000,31.129999,28.000000,30.320000,27.394421,35929445
2009-06-30,30.790001,30.900000,28.980000,29.770000,26.897490,30455795
2009-07-01,29.639999,30.170000,28.049999,28.719999,25.948805,17955960
2009-07-02,28.799999,29.139999,28.010000,28.500000,25.750034,8656825
2009-07-03,27.020000,28.879999,27.020000,28.559999,25.804241,5566315
2009-07-06,28.799999,28.879999,26.500000,26.820000,24.232134,14082525
2009-07-07,27.000000,27.360001,26.010000,27.010000,24.403803,9441735
2009-07-08,26.400000,28.260000,25.620001,26.879999,24.286343,15000705
2009-07-09,27.000000,27.219999,26.100000,26.610001,24.042398,7482775
2009-07-10,26.639999,26.959999,25.340000,25.719999,23.238276,8023650
2009-07-13,24.200001,25.910000,24.200001,25.420000,22.967222,5512885
2009-07-14,25.990000,27.480000,25.780001,27.160000,24.539331,10077775
2009-07-15,27.580000,28.639999,27.580000,28.230000,25.506084,7802040
2009-07-16,28.809999,29.299999,27.410000,27.709999,25.036259,7323755
2009-07-17,28.000000,29.080000,27.900000,28.889999,26.102402,6465800
2009-07-20,29.370001,31.000000,29.200001,30.680000,27.719683,16060500
2009-07-21,31.000000,32.400002,30.230000,30.670000,27.710648,53094020
2009-07-22,31.170000,31.680000,30.500000,31.180000,28.171440,19207395
2009-07-23,31.200001,31.600000,30.360001,31.500000,28.460564,11042985
2009-07-24,32.020000,32.200001,31.200001,32.119999,29.020735,12504675
2009-07-27,32.099998,32.400002,31.510000,32.330002,29.210478,7914620
2009-07-28,32.400002,33.180000,31.600000,32.700001,29.544777,14299775
2009-07-29,32.700001,32.700001,30.540001,31.809999,28.740650,6269080
2009-07-30,31.809999,32.180000,31.400000,32.020000,28.930387,4396115
2009-07-31,32.599998,32.599998,31.430000,31.930000,28.849070,6411335
2009-08-03,32.000000,32.000000,31.219999,31.879999,28.803894,3114945
2009-08-04,32.200001,32.299999,30.100000,30.469999,27.529947,7665730
2009-08-05,30.990000,31.360001,30.270000,30.719999,27.755825,4664795
2009-08-06,30.700001,31.850000,30.020000,30.459999,27.520914,6579440
2009-08-07,30.400000,30.700001,29.000000,29.180000,26.364420,6369045
2009-08-10,30.650000,31.090000,29.240000,30.690001,27.728718,8663675
2009-08-11,30.900000,31.500000,30.139999,31.180000,28.171440,4974470
2009-08-12,30.600000,31.360001,29.600000,30.070000,27.168543,9742235
2009-08-13,30.520000,32.500000,30.520000,32.139999,29.038807,13079900
2009-08-14,32.099998,32.169998,31.420000,31.730000,28.668367,6870695
2009-08-17,30.809999,31.240000,30.230000,30.320000,27.394421,4284980
2009-08-18,30.500000,31.520000,30.030001,31.250000,28.234684,3851480
2009-08-19,31.299999,32.080002,30.900000,31.840000,28.767756,7430785
2009-08-20,32.340000,32.340000,31.250000,31.980000,28.894249,7335895
2009-08-21,31.799999,35.169998,31.660000,34.639999,31.297583,30344680
2009-08-24,35.369999,35.369999,33.619999,34.009998,30.728367,12612745
2009-08-25,33.549999,35.200001,33.029999,34.900002,31.532499,16995325
2009-08-26,35.180000,35.400002,34.200001,34.369999,31.053637,8201435
2009-08-27,34.049999,34.099998,33.400002,33.639999,30.394066,9181485
2009-08-28,34.299999,34.299999,33.090000,33.900002,30.628984,5644280
2009-08-31,33.599998,33.980000,33.160000,33.490002,30.258547,4301830
2009-09-01,33.799999,34.439999,32.639999,32.910000,29.734509,8726750
2009-09-02,32.639999,33.400002,32.049999,32.660000,29.508633,3405195
2009-09-03,32.650002,33.560001,32.480000,32.980000,29.797756,3356415
2009-09-04,33.400002,33.700001,33.000000,33.599998,30.357931,5416885
2009-09-07,33.799999,34.389999,33.599998,34.090000,30.800652,7572240
2009-09-08,34.310001,35.200001,34.040001,34.349998,31.035568,13431340
2009-09-09,34.509998,34.680000,33.360001,33.840000,30.574776,4826970
2009-09-10,34.189999,34.840000,33.900002,34.189999,30.891003,7076960
2009-09-11,34.250000,35.590000,33.849998,35.040001,31.658985,14268660
2009-09-14,35.119999,35.779999,34.599998,35.599998,32.164951,14443665
2009-09-15,35.799999,37.599998,35.740002,37.279999,33.682846,18145635
2009-09-16,37.500000,38.360001,37.299999,38.080002,34.405659,10905060
2009-09-17,38.150002,40.599998,36.930000,38.810001,35.065220,21127980
2009-09-18,38.680000,39.840000,38.279999,39.290001,35.498905,15913355
2009-09-22,39.480000,39.959999,39.009998,39.410000,35.607327,6887675
2009-09-23,39.520000,39.580002,38.080002,38.439999,34.730923,6778010
2009-09-24,37.799999,38.799999,37.209999,38.639999,34.911621,8980500
2009-09-25,38.230000,39.180000,37.520000,37.820000,34.170750,4872190
2009-09-29,38.200001,39.799999,38.130001,39.290001,35.498905,8538470
2009-09-30,39.200001,41.290001,39.200001,41.009998,37.052944,14923760
2009-10-01,39.599998,41.380001,39.599998,39.889999,36.041016,12495235
2009-10-05,39.779999,39.779999,38.040001,38.259998,34.568283,6957480
2009-10-06,38.779999,39.200001,36.910000,38.419998,34.712849,16166770
2009-10-07,39.000000,42.680000,38.830002,41.619999,37.604080,44450425
2009-10-08,42.169998,42.740002,41.130001,41.849998,37.811890,18399475
2009-10-09,42.000000,42.880001,41.500000,41.750000,37.721539,15423905
2009-10-12,42.000000,42.580002,41.669998,42.040001,37.983559,5708390
2009-10-13,42.040001,42.040001,42.040001,42.040001,37.983559,0
2009-10-14,42.200001,44.500000,42.200001,44.169998,39.908031,16008850
2009-10-15,44.380001,47.680000,44.209999,47.099998,42.555317,23405775
2009-10-16,47.400002,48.400002,46.200001,47.360001,42.790226,17554915
2009-10-20,49.160000,52.400002,48.799999,50.750000,45.853130,25181100
2009-10-21,51.200001,51.799999,48.360001,48.799999,44.091278,35883285
2009-10-22,48.029999,50.939999,48.029999,49.400002,44.633396,34905620
2009-10-23,50.000000,51.680000,49.799999,51.270000,46.322948,17556060
